fecha,periodo,comprobante,tipo_comprobante,es_nota_credito,codigo_cliente,razon_social,condicion_comercial,localidad,codigo_producto_original,codigo_producto,codigo_normalizado,motivo_normalizacion,producto,unidad_medida,rubro,producto_activo,cantidad,precio_unitario,bonificacion_pct,importe_neto,costo_unitario,costo_total,margen_bruto,margen_bruto_pct,vendedor
2025-01-24,2025-01,FAC 0003-00040231,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,2.00,3200.00,0.00,6400.00,1900.00,3800.00,2600.00,0.41,
2025-06-21,2025-06,FAC 0003-00042373,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,9142.57,0.00,27427.71,4014.00,12042.00,15385.71,0.56,
2025-02-25,2025-02,FAC 0003-00040691,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8380.40,0.00,16760.80,3679.00,7358.00,9402.80,0.56,
2025-05-05,2025-05,FAC 0003-00041769,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,1.00,8073.01,0.00,8073.01,3818.00,3818.00,4255.01,0.53,
2025-05-16,2025-05,FAC 0003-00041965,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10363.99,0.00,20727.99,4473.00,8946.00,11781.99,0.57,
2025-05-13,2025-05,FAC 0003-00041765,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10363.99,0.00,20727.99,4473.00,8946.00,11781.99,0.57,
2025-05-22,2025-05,FAC 0003-00041709,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5782.02,0.00,17346.05,2651.00,7953.00,9393.05,0.54,
2025-01-24,2025-01,FAC 0003-00040077,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8200.00,0.00,24600.00,3600.00,10800.00,13800.00,0.56,
2025-01-26,2025-01,FAC 0003-00040008,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,BLEND1K,CAF-BLEND-1K,true,Codigo viejo informado en ventas; corresponde a Blend Casa 1 kg.,Blend Casa 1 kg,UN,CAFE,S,51.00,18000.00,40.00,550800.00,9800.00,499800.00,51000.00,0.09,R. Ibarra
2025-03-23,2025-03,FAC 0003-00041031,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8564.77,0.00,25694.31,3760.00,11280.00,14414.31,0.56,
2025-04-01,2025-04,FAC 0003-00041248,FAC,false,C0103,Coffee Lab Belgrano II,Mayorista,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,6.00,3415.88,35.00,13321.93,2028.00,12168.00,1153.93,0.09,
2025-01-06,2025-01,FAC 0003-00040006,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,CAF-BLEND-CJ6,CAF-BLEND-CJ6,false,,Blend Casa CAJA X 6 (1kg c/u),CAJA X6,CAFE,S,11.00,102000.00,40.00,673200.00,58800.00,646800.00,26400.00,0.04,R. Ibarra
2025-03-24,2025-03,FAC 0003-00041071,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,8564.77,0.00,8564.77,3760.00,3760.00,4804.77,0.56,
2025-01-22,2025-01,FAC 0003-00040229,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5600.00,0.00,16800.00,2560.00,7680.00,9120.00,0.54,
2025-05-04,2025-05,FAC 0003-00041919,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,3.00,9709.43,0.00,29128.28,4582.00,13746.00,15382.28,0.53,
2025-06-08,2025-06,FAC 0003-00042202,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,2.00,7693.14,0.00,15386.28,3679.00,7358.00,8028.28,0.52,
2025-05-23,2025-05,FAC 0003-00041770,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,2.00,9709.43,0.00,19418.85,4582.00,9164.00,10254.85,0.53,
2025-01-16,2025-01,FAC 0003-00040169,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9500.00,0.00,19000.00,4100.00,8200.00,10800.00,0.57,
2025-06-23,2025-06,FAC 0003-00042135,FAC,false,C0135,Coffee Lab Agronomia II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,8.00,20069.06,30.00,112386.72,10926.00,87408.00,24978.72,0.22,
2025-01-10,2025-01,FAC 0003-00040256,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9500.00,0.00,9500.00,4100.00,4100.00,5400.00,0.57,
2025-05-13,2025-05,FAC 0003-00041658,FAC,false,C0107,La Ventanita de Nunez II,Mayorista,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,3.00,3491.03,35.00,6807.51,2073.00,6219.00,588.51,0.09,
2025-05-16,2025-05,FAC 0003-00041704,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5782.02,0.00,17346.05,2651.00,7953.00,9393.05,0.54,
2025-04-04,2025-04,FAC 0003-00041390,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,1.00,9500.42,0.00,9500.42,4483.00,4483.00,5017.42,0.53,
2025-01-22,2025-01,FAC 0003-00040117,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,1.00,6900.00,0.00,6900.00,3300.00,3300.00,3600.00,0.52,
2025-06-07,2025-06,FAC 0003-00042241,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,9142.57,0.00,18285.14,4014.00,8028.00,10257.14,0.56,
2025-02-01,2025-02,FAC 0003-00040582,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9709.00,0.00,9709.00,4190.00,4190.00,5519.00,0.57,
2025-05-22,2025-05,FAC 0003-00042072,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8945.76,0.00,17891.53,3927.00,7854.00,10037.53,0.56,
2025-04-13,2025-04,FAC 0003-00041531,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5977.79,0.00,5977.79,2733.00,2733.00,3244.79,0.54,
2025-05-05,2025-05,FAC 0003-00042053,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,6109.30,0.00,6109.30,2793.00,2793.00,3316.30,0.54,
2025-01-25,2025-01,FAC 0003-00040035,FAC,false,C0123,La Ventanita de Almagro II,Mayorista,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,2.00,3200.00,35.00,4160.00,1900.00,3800.00,360.00,0.09,R. Ibarra
2025-05-05,2025-05,FAC 0003-00041859,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8945.76,0.00,17891.53,3927.00,7854.00,10037.53,0.56,
2025-06-27,2025-06,FAC 0003-00042467,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6243.71,0.00,12487.41,2854.00,5708.00,6779.41,0.54,
2025-03-17,2025-03,FAC 0003-00041167,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9922.60,0.00,19845.20,4282.00,8564.00,11281.20,0.57,
2025-01-13,2025-01,FAC 0003-00040033,FAC,false,C0121,Panaderia Chacarita II,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,8.00,17000.00,35.00,88400.00,9300.00,74400.00,14000.00,0.16,
2025-03-17,2025-03,FAC 0003-00040873,FAC,false,C0128,La Ventanita de San Telmo,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,3.00,18800.71,32.00,38353.45,10236.00,30708.00,7645.45,0.20,M. Paz
2025-06-11,2025-06,FAC 0003-00042282,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,9142.57,0.00,27427.71,4014.00,12042.00,15385.71,0.56,
2025-02-08,2025-02,FAC 0003-00040465,FAC,false,C0133,El Almacen de Barracas II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,6.00,18396.00,35.00,71744.40,10016.00,60096.00,11648.40,0.16,
2025-02-03,2025-02,FAC 0003-00040589,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,1.00,5416.60,0.00,5416.60,2483.00,2483.00,2933.60,0.54,
2025-03-26,2025-03,FAC 0003-00041154,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8564.77,0.00,17129.54,3760.00,7520.00,9609.54,0.56,
2025-01-10,2025-01,FAC 0003-00040405,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,1.00,3200.00,0.00,3200.00,1900.00,1900.00,1300.00,0.41,
2025-05-21,2025-05,FAC 0003-00041707,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8945.76,0.00,26837.29,3927.00,11781.00,15056.29,0.56,
2025-04-24,2025-04,FAC 0003-00041413,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,3.00,5657.55,0.00,16972.66,2594.00,7782.00,9190.66,0.54,
2025-01-20,2025-01,FAC 0003-00040300,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,9500.00,0.00,19000.00,4100.00,8200.00,10800.00,0.57,
2025-04-16,2025-04,FAC 0003-00041569,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,2.00,10140.90,0.00,20281.79,4377.00,8754.00,11527.79,0.57,
2025-04-26,2025-04,FAC 0003-00041268,FAC,false,C0123,La Ventanita de Almagro II,Mayorista,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,2.00,3415.88,35.00,4440.64,2028.00,4056.00,384.64,0.09,
2025-02-13,2025-02,FAC 0003-00040476,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9709.00,0.00,9709.00,4190.00,4190.00,5519.00,0.57,
2025-02-11,2025-02,FAC 0003-00040438,FAC,false,C0113,Bar Recoleta II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,5.00,18396.00,30.00,64386.00,10016.00,50080.00,14306.00,0.22,R. Ibarra
2025-01-07,2025-01,FAC 0003-00040309,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5600.00,0.00,11200.00,2560.00,5120.00,6080.00,0.54,
2025-02-14,2025-02,FAC 0003-00040418,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,BLEND1K,CAF-BLEND-1K,true,Codigo viejo informado en ventas; corresponde a Blend Casa 1 kg.,Blend Casa 1 kg,UN,CAFE,S,58.00,18396.00,40.00,640180.80,10016.00,580928.00,59252.80,0.09,
2025-04-02,2025-04,FAC 0003-00041623,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5977.79,0.00,11955.58,2733.00,5466.00,6489.58,0.54,
2025-06-16,2025-06,FAC 0003-00042263,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5909.22,0.00,11818.45,2709.00,5418.00,6400.45,0.54,
2025-01-13,2025-01,FAC 0003-00040307,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8200.00,0.00,16400.00,3600.00,7200.00,9200.00,0.56,
2025-02-24,2025-02,FAC 0003-00040758,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5723.20,0.00,11446.40,2616.00,5232.00,6214.40,0.54,
2025-02-21,2025-02,FAC 0003-00040666,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5723.20,0.00,5723.20,2616.00,2616.00,3107.20,0.54,
2025-04-25,2025-04,FAC 0003-00041600,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,1.00,19214.33,0.00,19214.33,10461.00,10461.00,8753.33,0.46,
2025-05-16,2025-05,FAC 0003-00041945,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6109.30,0.00,12218.60,2793.00,5586.00,6632.60,0.54,
2025-04-20,2025-04,FAC 0003-00041349,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5657.55,0.00,11315.10,2594.00,5188.00,6127.10,0.54,
2025-05-13,2025-05,FAC 0003-00041832,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-DESCA-250,CAF-DESCA-250,false,,Descafeinado 250 g,UN,CAFE,S,1.00,8073.01,0.00,8073.01,3818.00,3818.00,4255.01,0.53,
2025-03-22,2025-03,FAC 0003-00040860,FAC,false,C0115,Tostado Boedo II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,9.00,18800.71,30.00,118444.49,10236.00,92124.00,26320.49,0.22,M. Paz
2025-03-07,2025-03,FAC 0003-00040875,FAC,false,C0129,Bar San Telmo II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,8.00,18800.71,32.00,102275.87,10236.00,81888.00,20387.87,0.20,M. Paz
2025-05-17,2025-05,FAC 0003-00042013,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10363.99,0.00,10363.99,4473.00,4473.00,5890.99,0.57,
2025-06-19,2025-06,FAC 0003-00042228,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,9142.57,0.00,18285.14,4014.00,8028.00,10257.14,0.56,
2025-02-17,2025-02,FAC 0003-00040557,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,1.00,9095.80,0.00,9095.80,4292.00,4292.00,4803.80,0.53,
2025-03-24,2025-03,FAC 0003-00041000,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,1.00,5849.11,0.00,5849.11,2674.00,2674.00,3175.11,0.54,
2025-01-26,2025-01,FAC 0003-00040358,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,2.00,18000.00,0.00,36000.00,9800.00,19600.00,16400.00,0.46,
2025-03-07,2025-03,FAC 0003-00041186,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9922.60,0.00,9922.60,4282.00,4282.00,5640.60,0.57,
2025-05-23,2025-05,FAC 0003-00041849,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,3.00,3491.03,0.00,10473.09,2073.00,6219.00,4254.09,0.41,
2025-06-22,2025-06,FAC 0003-00042423,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,6243.71,0.00,12487.41,2854.00,5708.00,6779.41,0.54,
2025-04-20,2025-04,FAC 0003-00041269,FAC,false,C0124,Coffee Lab Flores,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,7.00,19214.33,35.00,87425.19,10461.00,73227.00,14198.19,0.16,M. Paz
2025-06-09,2025-06,FAC 0003-00042119,FAC,false,C0123,La Ventanita de Almagro II,Mayorista,CABA,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,3.00,3567.83,35.00,6957.27,2118.00,6354.00,603.27,0.09,
2025-03-14,2025-03,FAC 0003-00040958,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,9922.60,0.00,9922.60,4282.00,4282.00,5640.60,0.57,
2025-02-20,2025-02,FAC 0003-00040501,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8380.40,0.00,16760.80,3679.00,7358.00,9402.80,0.56,
2025-02-24,2025-02,FAC 0003-00040477,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,5723.20,0.00,17169.60,2616.00,7848.00,9321.60,0.54,
2025-06-11,2025-06,FAC 0003-00042368,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,2.00,7693.14,0.00,15386.28,3679.00,7358.00,8028.28,0.52,
2025-06-16,2025-06,FAC 0003-00042093,FAC,false,C0103,Coffee Lab Belgrano II,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,7.00,20069.06,35.00,91314.21,10926.00,76482.00,14832.21,0.16,M. Paz
2025-05-11,2025-05,FAC 0003-00041657,FAC,false,C0106,El Almacen de Nunez,Mayorista,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,3.00,19637.04,30.00,41237.79,10691.00,32073.00,9164.79,0.22,
2025-02-28,2025-02,FAC 0003-00040643,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,9709.00,0.00,29127.00,4190.00,12570.00,16557.00,0.57,
2025-03-04,2025-03,FAC 0003-00040839,FAC,false,C0001,GRANOS DEL SUR S.A.,Distribuidor,Avellaneda,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,12.00,17756.23,40.00,127844.84,9714.00,116568.00,11276.84,0.09,M. Paz
2025-01-23,2025-01,FAC 0003-00040306,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-BLEND-1K,CAF-BLEND-1K,false,,Blend Casa 1 kg,UN,CAFE,S,2.00,18000.00,0.00,36000.00,9800.00,19600.00,16400.00,0.46,
2025-02-26,2025-02,FAC 0003-00040471,FAC,false,C0138,El Almacen de Constitucion,Mayorista,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,4.00,9709.00,30.00,27185.20,4190.00,16760.00,10425.20,0.38,M. Paz
2025-02-16,2025-02,FAC 0003-00040524,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,1.00,9095.80,0.00,9095.80,4292.00,4292.00,4803.80,0.53,
2025-04-11,2025-04,FAC 0003-00041403,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BRAS-250,CAF-BRAS-250,false,,Brasil Cerrado 250 g,UN,CAFE,S,2.00,5657.55,0.00,11315.10,2594.00,5188.00,6127.10,0.54,
2025-05-17,2025-05,FAC 0003-00041864,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8945.76,0.00,26837.29,3927.00,11781.00,15056.29,0.56,
2025-02-23,2025-02,FAC 0003-00040576,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-FILTRO-100,CAP-FILTRO-100,false,,Filtros de papel x 100,UN,ACCESORIOS,S,3.00,3270.40,0.00,9811.20,1942.00,5826.00,3985.20,0.41,
2025-06-07,2025-06,FAC 0003-00042301,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,3.00,7693.14,0.00,23079.42,3679.00,11037.00,12042.42,0.52,
2025-05-04,2025-05,FAC 0003-00041938,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,2.00,7527.53,0.00,15055.07,3600.00,7200.00,7855.07,0.52,
2025-06-10,2025-06,FAC 0003-00042187,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,1.00,9142.57,0.00,9142.57,4014.00,4014.00,5128.57,0.56,
2025-06-25,2025-06,FAC 0003-00042284,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,6243.71,0.00,18731.12,2854.00,8562.00,10169.12,0.54,
2025-06-19,2025-06,FAC 0003-00042394,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,3.00,6243.71,0.00,18731.12,2854.00,8562.00,10169.12,0.54,
2025-01-28,2025-01,FAC 0003-00040156,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-CAPS-10,CAF-CAPS-10,false,,Capsulas compatibles x10,UN,CAFE,S,3.00,6900.00,0.00,20700.00,3300.00,9900.00,10800.00,0.52,
2025-05-25,2025-05,FAC 0003-00041895,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,3.00,10363.99,0.00,31091.98,4473.00,13419.00,17672.98,0.57,
2025-05-21,2025-05,FAC 0003-00041707,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAP-TAZA,CAP-TAZA,false,,Taza ceramica logo,UN,ACCESORIOS,S,2.00,9709.43,0.00,19418.85,4582.00,9164.00,10254.85,0.53,
2025-01-02,2025-01,FAC 0003-00040135,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,3.00,8200.00,0.00,24600.00,3600.00,10800.00,13800.00,0.56,
2025-05-10,2025-05,FAC 0003-00042005,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-ETIOP-250,CAF-ETIOP-250,false,,Etiopia Yirgacheffe 250 g,UN,CAFE,S,1.00,10363.99,0.00,10363.99,4473.00,4473.00,5890.99,0.57,
2025-04-07,2025-04,FAC 0003-00041330,FAC,false,C9002,VENTA ONLINE,Ecommerce,,CAF-BLEND-250,CAF-BLEND-250,false,,Blend Casa 250 g,UN,CAFE,S,2.00,5977.79,0.00,11955.58,2733.00,5466.00,6489.58,0.54,
2025-06-03,2025-06,FAC 0003-00042116,FAC,false,C0120,Tostado Chacarita,Mayorista,CABA,CAF-BRAS-1K,CAF-BRAS-1K,false,,Brasil Cerrado 1 kg,UN,CAFE,S,4.00,18954.11,32.00,51555.18,10369.00,41476.00,10079.18,0.20,R. Ibarra
2025-04-15,2025-04,FAC 0003-00041617,FAC,false,C9001,CONSUMIDOR FINAL,Local,CABA,CAF-COLOM-250,CAF-COLOM-250,false,,Colombia Huila 250 g,UN,CAFE,S,2.00,8753.19,0.00,17506.39,3843.00,7686.00,9820.39,0.56,
